path,emotion,text
data/processed/audio/sample_5043.wav,fear, It's 11 o'clock.
data/processed/audio/sample_5044.wav,happy, It's 11 o'clock.
data/processed/audio/sample_5045.wav,happy, It's along the clock.
data/processed/audio/sample_5046.wav,happy, It's eleven o'clock.
data/processed/audio/sample_5047.wav,neutral, It's 11 o'clock.
data/processed/audio/sample_5048.wav,sad, It's a love in the clock.
data/processed/audio/sample_5049.wav,sad, It's about in the clock.
data/processed/audio/sample_5050.wav,sad, It's 11 o'clock.
data/processed/audio/sample_5051.wav,angry, I'm on my way to the meeting.
data/processed/audio/sample_5052.wav,disgust, I'm on my way to the meeting.
data/processed/audio/sample_5053.wav,fear, I'm on my way to the meeting.
data/processed/audio/sample_5054.wav,happy, I'm all my way to the meeting.
data/processed/audio/sample_5055.wav,neutral, I'm on my way to the meeting.
data/processed/audio/sample_5056.wav,sad, I'm on my way to the meeting.
data/processed/audio/sample_5057.wav,angry, I think I have a doctor's appointment.
data/processed/audio/sample_5058.wav,disgust, I think I have a doctor's appointment.
data/processed/audio/sample_5059.wav,fear, I think I have a doctor's appointment.
data/processed/audio/sample_5060.wav,happy, I think I have a doctor's appointment.
data/processed/audio/sample_5061.wav,neutral, I think I have a doctor's appointment.
data/processed/audio/sample_5062.wav,sad, I think I have a doctor's appointment.
data/processed/audio/sample_5063.wav,angry, I think I've seen this before.
data/processed/audio/sample_5064.wav,disgust, I think I've seen this before.
data/processed/audio/sample_5065.wav,fear, I think I've seen this before.
data/processed/audio/sample_5066.wav,happy, Have you ever seen this before?
data/processed/audio/sample_5067.wav,neutral, I think I've seen this before.
data/processed/audio/sample_5068.wav,sad, I think I've seen this before.
data/processed/audio/sample_5069.wav,angry, I would like a new alarm clock.
data/processed/audio/sample_5070.wav,disgust, I think I have a doctor's appointment.
data/processed/audio/sample_5071.wav,fear, I would like a new warm clock.
data/processed/audio/sample_5072.wav,happy, I would like a new alarm clock.
data/processed/audio/sample_5073.wav,neutral, I would like a new alarm clock.
data/processed/audio/sample_5074.wav,sad," I would like you alone, fuck."
data/processed/audio/sample_5075.wav,angry, I wonder what this is about.
data/processed/audio/sample_5076.wav,disgust, I wonder what this is about.
data/processed/audio/sample_5077.wav,fear, I wonder what this is about.
data/processed/audio/sample_5078.wav,happy, I wonder what this is about.
data/processed/audio/sample_5079.wav,neutral, I wonder what this is about.
data/processed/audio/sample_5080.wav,sad, I wonder what this is about.
data/processed/audio/sample_5081.wav,angry, Maybe tomorrow it will be cold.
data/processed/audio/sample_5082.wav,disgust, Maybe tomorrow it will be cold.
data/processed/audio/sample_5083.wav,fear, Maybe tomorrow it will be cold.
data/processed/audio/sample_5084.wav,happy, Maybe tomorrow it will be cold.
data/processed/audio/sample_5085.wav,neutral, Maybe tomorrow it will be cold.
data/processed/audio/sample_5086.wav,sad, Maybe tomorrow will be cold.
data/processed/audio/sample_5087.wav,angry, The airplane is almost full.
data/processed/audio/sample_5088.wav,disgust, The airplane is almost full.
data/processed/audio/sample_5089.wav,fear, The airplane is almost full.
data/processed/audio/sample_5090.wav,happy, The airplane is almost full.
data/processed/audio/sample_5091.wav,neutral, The airplane is almost full.
data/processed/audio/sample_5092.wav,sad, Your play is almost full.
data/processed/audio/sample_5093.wav,angry, That is exactly what happened.
data/processed/audio/sample_5094.wav,disgust, That is exactly what happened.
data/processed/audio/sample_5095.wav,fear, That is exactly what happened.
data/processed/audio/sample_5096.wav,happy, That is exactly what happened.
data/processed/audio/sample_5097.wav,neutral, That is exactly what happened.
data/processed/audio/sample_5098.wav,sad, That is exactly what happened.
data/processed/audio/sample_5099.wav,angry, the surface is split.
data/processed/audio/sample_5100.wav,disgust, That surface is slick.
data/processed/audio/sample_5101.wav,fear, The surface is slick.
data/processed/audio/sample_5102.wav,happy, The surface is slick.
data/processed/audio/sample_5103.wav,neutral, The surface is slick.
data/processed/audio/sample_5104.wav,sad, The surface is slick.
data/processed/audio/sample_5105.wav,angry, We'll stop in a couple of minutes.
data/processed/audio/sample_5106.wav,disgust, I'll stop in a couple of minutes.
data/processed/audio/sample_5107.wav,fear, F znud can發 yma gen.
data/processed/audio/sample_5108.wav,happy, We'll stop in a couple of minutes.
data/processed/audio/sample_5109.wav,neutral, We'll stop in a couple of minutes.
data/processed/audio/sample_5110.wav,sad, We'll stop in a couple of minutes.
data/processed/audio/sample_5111.wav,angry, Don't forget a jacket
data/processed/audio/sample_5112.wav,disgust, Don't forget to check it.
data/processed/audio/sample_5113.wav,fear, Don't forget to jack it!
data/processed/audio/sample_5114.wav,happy, Don't forget a jacket.
data/processed/audio/sample_5115.wav,neutral, Don't forget a jacket
data/processed/audio/sample_5116.wav,sad, Don't forget to jack it
data/processed/audio/sample_5117.wav,angry, It's 11 o'clock!
data/processed/audio/sample_5118.wav,angry, It's 11 o'clock.
data/processed/audio/sample_5119.wav,angry, It's 11 o'clock.
data/processed/audio/sample_5120.wav,disgust, It's 11 o'clock.
data/processed/audio/sample_5121.wav,disgust, It's 11 o'clock.
data/processed/audio/sample_5122.wav,disgust, It's a little bit of clock.
data/processed/audio/sample_5123.wav,fear, It's a look at a clock!
data/processed/audio/sample_5124.wav,fear, It's a little bit loud.
data/processed/audio/sample_5125.wav,fear," It's a lot of them, Bob."
data/processed/audio/sample_5126.wav,happy, It's 11 o'clock!
data/processed/audio/sample_5127.wav,happy, It's 11 o'clock
data/processed/audio/sample_5128.wav,happy, It's 11 o'clock.
data/processed/audio/sample_5129.wav,neutral, It's 11 o'clock.
data/processed/audio/sample_5130.wav,sad, It's 11 o'clock.
data/processed/audio/sample_5131.wav,sad, It's a little bit long.
data/processed/audio/sample_5132.wav,sad, It's a lot more quiet.
data/processed/audio/sample_5133.wav,angry, I'm on my way to the meeting.
data/processed/audio/sample_5134.wav,disgust, I want my way to the meeting.
data/processed/audio/sample_5135.wav,fear, I am my way to the meeting.
data/processed/audio/sample_5136.wav,happy, I'm on my way to the meeting.
data/processed/audio/sample_5137.wav,neutral, I'm on my way to the meeting.
data/processed/audio/sample_5138.wav,sad, I'm on my way to the meeting.
data/processed/audio/sample_5139.wav,angry, I think I have a doctor's appointment.
data/processed/audio/sample_5140.wav,disgust, I think I have a doctor's appointment.
data/processed/audio/sample_5141.wav,fear, I think I have a doctor's appointment.
data/processed/audio/sample_5142.wav,happy, I think I have a doctor's appointment.
data/processed/audio/sample_5143.wav,neutral, I think I have a doctor's appointment.
data/processed/audio/sample_5144.wav,sad, I think I have a doctor's appointment.
data/processed/audio/sample_5145.wav,angry, I think I've seen this before.
data/processed/audio/sample_5146.wav,disgust, I think I've seen this before.
data/processed/audio/sample_5147.wav,fear, I think I've seen this before.
data/processed/audio/sample_5148.wav,happy, I think I've seen this before.
data/processed/audio/sample_5149.wav,neutral, I think I've seen this before.
data/processed/audio/sample_5150.wav,sad, I think I've seen this before.
data/processed/audio/sample_5151.wav,angry, I would like a new alarm clock.
data/processed/audio/sample_5152.wav,disgust, I would like a new alarm clock.
data/processed/audio/sample_5153.wav,fear, Or like a new alarm clock.
data/processed/audio/sample_5154.wav,happy, I would like a new alarm clock.
data/processed/audio/sample_5155.wav,neutral, I would like a new alarm clock.
data/processed/audio/sample_5156.wav,sad, I would like a new alarm clock.
data/processed/audio/sample_5157.wav,angry, I wonder what this is about?
data/processed/audio/sample_5158.wav,disgust, I wonder what this is about.
data/processed/audio/sample_5159.wav,fear, What about this is about?
data/processed/audio/sample_5160.wav,happy, I wonder what this is about?
data/processed/audio/sample_5161.wav,neutral, I wonder what this is about.
data/processed/audio/sample_5162.wav,sad, I wonder what this is about.
data/processed/audio/sample_5163.wav,angry, Maybe tomorrow it will be cold.
data/processed/audio/sample_5164.wav,disgust, Maybe tomorrow it will be cold.
data/processed/audio/sample_5165.wav,fear, Maybe tomorrow it will be cold.
data/processed/audio/sample_5166.wav,happy, Maybe tomorrow I'll be cold.
data/processed/audio/sample_5167.wav,neutral, Maybe tomorrow it will be cold.
data/processed/audio/sample_5168.wav,sad," Mae cwesti'r re再rafsnwyr hyn, eigoftain-i'r ddiwl' i gyfer,"
data/processed/audio/sample_5169.wav,angry, The airplane is almost full
data/processed/audio/sample_5170.wav,disgust, The airplane is also full.
data/processed/audio/sample_5171.wav,fear, The ear point is almost full.
data/processed/audio/sample_5172.wav,happy, The airplane is almost full.
data/processed/audio/sample_5173.wav,neutral, The airplane is almost full.
data/processed/audio/sample_5174.wav,sad, The airplane is almost full.
data/processed/audio/sample_5175.wav,angry, That is exactly what happened.
data/processed/audio/sample_5176.wav,disgust, That is exactly what happened.
data/processed/audio/sample_5177.wav,fear, That is exactly what happened.
data/processed/audio/sample_5178.wav,happy, That is exactly what happened.
data/processed/audio/sample_5179.wav,neutral, That is exactly what happened.
data/processed/audio/sample_5180.wav,sad, That is exactly what happened.
data/processed/audio/sample_5181.wav,angry, The surface is slick.
data/processed/audio/sample_5182.wav,disgust, This surface is slick.
data/processed/audio/sample_5183.wav,fear, The surface is slick.
data/processed/audio/sample_5184.wav,happy, The surface is slick.
data/processed/audio/sample_5185.wav,neutral, The surface is slick.
data/processed/audio/sample_5186.wav,sad, The surface is slick.
data/processed/audio/sample_5187.wav,angry, We'll stop in a couple of minutes.
data/processed/audio/sample_5188.wav,disgust, We'll stop in a couple of minutes.
data/processed/audio/sample_5189.wav,fear, Na 10 minut.
data/processed/audio/sample_5190.wav,happy, We'll start with a couple of minutes.
data/processed/audio/sample_5191.wav,neutral, We'll stop in a couple of minutes.
data/processed/audio/sample_5192.wav,sad, We'll stop in a couple of minutes.
data/processed/audio/sample_5193.wav,angry, Don't forget a jacket!
data/processed/audio/sample_5194.wav,disgust, Don't forget a jacket.
data/processed/audio/sample_5195.wav,fear, Don't forget a jacket!
data/processed/audio/sample_5196.wav,happy, Don't forget a jacket
data/processed/audio/sample_5197.wav,neutral, Don't forget a jacket.
data/processed/audio/sample_5198.wav,sad, Don't forget a jacket
data/processed/audio/sample_5199.wav,angry, It's 11 o'clock!
data/processed/audio/sample_5200.wav,angry, It's 11 o'clock.
data/processed/audio/sample_5201.wav,angry, It's 11 o'clock.
data/processed/audio/sample_5202.wav,disgust, So I'm gonna clock.
data/processed/audio/sample_5203.wav,disgust, It's 11 o'clock.
data/processed/audio/sample_5204.wav,disgust, It's 11 o'clock.
data/processed/audio/sample_5205.wav,fear, It's 11 o'clock!
data/processed/audio/sample_5206.wav,fear, It's 11 o'clock.
data/processed/audio/sample_5207.wav,fear, It's 11 o'clock!
data/processed/audio/sample_5208.wav,happy, It's 11 o'clock.
data/processed/audio/sample_5209.wav,happy, It's 11 o'clock.
data/processed/audio/sample_5210.wav,happy, It's 11 o'clock.
data/processed/audio/sample_5211.wav,neutral, It's 11 o'clock.
data/processed/audio/sample_5212.wav,sad, It's 11 o'clock.
data/processed/audio/sample_5213.wav,sad, It's 11 o'clock.
data/processed/audio/sample_5214.wav,sad, So we'll have a bit of clock.
data/processed/audio/sample_5215.wav,angry, I'm on my way to the meeting.
data/processed/audio/sample_5216.wav,disgust, I'm on my way to the meeting.
data/processed/audio/sample_5217.wav,fear, I'm on my way to the meeting.
data/processed/audio/sample_5218.wav,happy, I'm on my way to the meeting!
data/processed/audio/sample_5219.wav,neutral, I'm on my way to the meeting.
data/processed/audio/sample_5220.wav,sad, I'm on my way to the meeting.
data/processed/audio/sample_5221.wav,angry, I think I have a doctor's appointment.
data/processed/audio/sample_5222.wav,disgust, I think I have a doctor's appointment.
data/processed/audio/sample_5223.wav,fear, I think I have a doctor's appointment.
data/processed/audio/sample_5224.wav,happy, I think I have a doctor's appointment.
data/processed/audio/sample_5225.wav,neutral, I think I have a doctor's appointment.
data/processed/audio/sample_5226.wav,sad, I think I have a doctor's appointment.
data/processed/audio/sample_5227.wav,angry, I think I've seen this before.
data/processed/audio/sample_5228.wav,disgust, I think I've seen this before.
data/processed/audio/sample_5229.wav,fear, I think I've seen this before.
data/processed/audio/sample_5230.wav,happy, I think I've seen this before.
data/processed/audio/sample_5231.wav,neutral, I think I've seen this before.
data/processed/audio/sample_5232.wav,sad, I think I've seen this before.
data/processed/audio/sample_5233.wav,angry, I would like a new alarm clock.
data/processed/audio/sample_5234.wav,disgust, I would like a new alarm clock.
data/processed/audio/sample_5235.wav,fear, I would like a new alarm clock.
data/processed/audio/sample_5236.wav,happy, I would like a new alarm clock.
data/processed/audio/sample_5237.wav,neutral, I would like a new alarm clock.
data/processed/audio/sample_5238.wav,sad, I would like a new alarm clock.
data/processed/audio/sample_5239.wav,angry, I wonder what this is about.
data/processed/audio/sample_5240.wav,disgust, I wonder what this is about.
data/processed/audio/sample_5241.wav,fear, I want you to be with us a bar.
data/processed/audio/sample_5242.wav,happy, I wonder what this is about?
data/processed/audio/sample_5243.wav,neutral, I want to what this is about.
data/processed/audio/sample_5244.wav,sad, I wonder what this is about.
data/processed/audio/sample_5245.wav,angry, Maybe tomorrow it will be cold.
data/processed/audio/sample_5246.wav,disgust, Maybe tomorrow it will be cold.
data/processed/audio/sample_5247.wav,fear, Maybe tomorrow will be cold.
data/processed/audio/sample_5248.wav,happy, Maybe tomorrow it will be cold.
data/processed/audio/sample_5249.wav,neutral, Maybe tomorrow it will be cold.
data/processed/audio/sample_5250.wav,sad, Maybe tomorrow it will be cold.
data/processed/audio/sample_5251.wav,angry, the airplane is almost full.
data/processed/audio/sample_5252.wav,disgust, The airplane is almost full.
data/processed/audio/sample_5253.wav,fear, The airplane is almost full.
data/processed/audio/sample_5254.wav,happy, The airplane is almost full.
data/processed/audio/sample_5255.wav,neutral, The airplane is almost full.
data/processed/audio/sample_5256.wav,sad, The airplane is almost full.
data/processed/audio/sample_5257.wav,angry, That is exactly what happened.
data/processed/audio/sample_5258.wav,disgust, That is exactly what happened.
data/processed/audio/sample_5259.wav,fear, That is exactly what happened!
data/processed/audio/sample_5260.wav,happy, That is exactly what happened.
data/processed/audio/sample_5261.wav,neutral, That is exactly what happened.
data/processed/audio/sample_5262.wav,sad, That is exactly what happened.
data/processed/audio/sample_5263.wav,angry, The surface is slick!
data/processed/audio/sample_5264.wav,disgust, The surface is slick.
data/processed/audio/sample_5265.wav,fear, The surface is slick!
data/processed/audio/sample_5266.wav,happy, The surface is slick.
data/processed/audio/sample_5267.wav,neutral, The surface is slick.
data/processed/audio/sample_5268.wav,sad, The surface is slick.
data/processed/audio/sample_5269.wav,angry, We'll stop in a couple of minutes.
data/processed/audio/sample_5270.wav,disgust, We'll stop in a couple of minutes.
data/processed/audio/sample_5271.wav,fear, We'll stop in a couple of minutes.
data/processed/audio/sample_5272.wav,happy, We'll stop in a couple of minutes.
data/processed/audio/sample_5273.wav,neutral, We'll stop in a couple of minutes.
data/processed/audio/sample_5274.wav,sad, We'll stop in a couple of minutes.
data/processed/audio/sample_5275.wav,angry, Don't forget a jacket!
data/processed/audio/sample_5276.wav,disgust, Don't forget to jack it.
data/processed/audio/sample_5277.wav,fear, Don't forget to jack it!
data/processed/audio/sample_5278.wav,happy, Don't forget a jacket.
data/processed/audio/sample_5279.wav,neutral, Don't forget a jacket.
data/processed/audio/sample_5280.wav,sad, Don't forget a jacket.
data/processed/audio/sample_5281.wav,angry, It's eleven o'clock!
data/processed/audio/sample_5282.wav,angry, It's eleven o'clock.
data/processed/audio/sample_5283.wav,angry, It's eleven o'clock!
data/processed/audio/sample_5284.wav,disgust, It's eleven o'clock.
data/processed/audio/sample_5285.wav,disgust, It's 11 o'clock.
data/processed/audio/sample_5286.wav,disgust, It's 11 o'clock.
data/processed/audio/sample_5287.wav,fear, It's 11 o'clock!
data/processed/audio/sample_5288.wav,fear, It's 11 o'clock!
data/processed/audio/sample_5289.wav,fear, It's eleven o'clock!
data/processed/audio/sample_5290.wav,happy, It's 11 o'clock.
data/processed/audio/sample_5291.wav,happy, It's 11 o'clock.
data/processed/audio/sample_5292.wav,happy, It's 11 o'clock.
data/processed/audio/sample_5293.wav,neutral, It's 11 o'clock.
data/processed/audio/sample_5294.wav,sad, It's 11 o'clock.
data/processed/audio/sample_5295.wav,sad, It's 11 o'clock.
data/processed/audio/sample_5296.wav,sad, It's 11 o'clock.
data/processed/audio/sample_5297.wav,angry, I'm on my way to the meeting.
data/processed/audio/sample_5298.wav,disgust, I'm on my way to the meeting.
data/processed/audio/sample_5299.wav,fear, I'm on my way to the meeting.
data/processed/audio/sample_5300.wav,happy, I'm on my way to the meeting.
data/processed/audio/sample_5301.wav,neutral, I'm on my way to the meeting.
data/processed/audio/sample_5302.wav,sad, I'm on my way to the meeting.
data/processed/audio/sample_5303.wav,angry, I think I have a doctor's appointment.
data/processed/audio/sample_5304.wav,disgust, I think I have a doctor's appointment.
data/processed/audio/sample_5305.wav,fear, I think I have a doctor's appointment.
data/processed/audio/sample_5306.wav,happy, I think I have a doctor's appointment.
data/processed/audio/sample_5307.wav,neutral, I think I have a doctor's appointment.
data/processed/audio/sample_5308.wav,sad, I think I have a doctor's appointment.
data/processed/audio/sample_5309.wav,angry, I think I've seen this before.
data/processed/audio/sample_5310.wav,disgust, I think I've seen this before.
data/processed/audio/sample_5311.wav,fear, I think I've seen this before.
data/processed/audio/sample_5312.wav,happy, I think I've seen this before.
data/processed/audio/sample_5313.wav,neutral, I think I've seen this before.
data/processed/audio/sample_5314.wav,sad, I think I've seen this before.
data/processed/audio/sample_5315.wav,angry, I would like a new alarm clock!
data/processed/audio/sample_5316.wav,disgust, I would like a new alarm clock.
data/processed/audio/sample_5317.wav,fear, I would like to do alarm clock.
data/processed/audio/sample_5318.wav,happy, I would like to do a alarm clock.
data/processed/audio/sample_5319.wav,neutral, I would like a new alarm clock.
data/processed/audio/sample_5320.wav,sad, I would like a new alarm clock.
data/processed/audio/sample_5321.wav,angry, I wonder what this is about?
data/processed/audio/sample_5322.wav,disgust, I wonder what this is about.
data/processed/audio/sample_5323.wav,fear, I wonder what this is about.
data/processed/audio/sample_5324.wav,happy, I wonder what this is about.
data/processed/audio/sample_5325.wav,neutral, I wonder what this is about.
data/processed/audio/sample_5326.wav,sad, I wonder what this is about.
data/processed/audio/sample_5327.wav,angry, Maybe tomorrow it will be cold.
data/processed/audio/sample_5328.wav,disgust, Maybe tomorrow it will be cold.
data/processed/audio/sample_5329.wav,fear, Maybe tomorrow it would be cold.
data/processed/audio/sample_5330.wav,happy, Maybe tomorrow it will be cool.
data/processed/audio/sample_5331.wav,neutral, Maybe tomorrow it will be cold.
data/processed/audio/sample_5332.wav,sad, Maybe tomorrow it will be cold.
data/processed/audio/sample_5333.wav,angry, The airplane is almost full.
data/processed/audio/sample_5334.wav,disgust, The airplane is almost full.
data/processed/audio/sample_5335.wav,fear, The airplane is almost full.
data/processed/audio/sample_5336.wav,happy, The airplane is almost full.
data/processed/audio/sample_5337.wav,neutral, The airplane is almost full.
data/processed/audio/sample_5338.wav,sad, The airplane is almost full.
data/processed/audio/sample_5339.wav,angry, That is exactly what happened.
data/processed/audio/sample_5340.wav,disgust, That is exactly what happened.
data/processed/audio/sample_5341.wav,fear, That is exactly what happened.
data/processed/audio/sample_5342.wav,happy, That is exactly what happened.
data/processed/audio/sample_5343.wav,neutral, That is exactly what happened.
data/processed/audio/sample_5344.wav,sad, That is exactly what happened.
data/processed/audio/sample_5345.wav,angry, The surface is slick.
data/processed/audio/sample_5346.wav,disgust, The surface is slick.
data/processed/audio/sample_5347.wav,fear, The surface is slick.
data/processed/audio/sample_5348.wav,happy, The surface is slick.
data/processed/audio/sample_5349.wav,neutral, The surface is slick.
data/processed/audio/sample_5350.wav,sad, The surface is slick.
data/processed/audio/sample_5351.wav,angry, will stop in a couple of minutes.
data/processed/audio/sample_5352.wav,disgust, We'll stop in a couple of minutes.
data/processed/audio/sample_5353.wav,fear, We'll start in a couple of minutes.
data/processed/audio/sample_5354.wav,happy, We'll stop in a couple of minutes.
data/processed/audio/sample_5355.wav,neutral, We'll stop in a couple of minutes.
data/processed/audio/sample_5356.wav,sad, We'll stop in a couple of minutes.
data/processed/audio/sample_5357.wav,angry, Don't forget a jacket.
data/processed/audio/sample_5358.wav,disgust, Don't forget a jacket.
data/processed/audio/sample_5359.wav,fear, Don't forget to jack it.
data/processed/audio/sample_5360.wav,happy, Don't forget the jacket!
data/processed/audio/sample_5361.wav,neutral, Don't forget a jacket.
data/processed/audio/sample_5362.wav,sad, Don't forget a jacket.
data/processed/audio/sample_5363.wav,angry, It's eleven o'clock!
data/processed/audio/sample_5364.wav,angry, It's 11 o'clock.
data/processed/audio/sample_5365.wav,angry, It's 11 o'clock!
data/processed/audio/sample_5366.wav,disgust, It's 11 o'clock.
data/processed/audio/sample_5367.wav,disgust, It's 11 o'clock.
data/processed/audio/sample_5368.wav,disgust, It's the living o'clock.
data/processed/audio/sample_5369.wav,fear, It's 11 o'clock!
data/processed/audio/sample_5370.wav,fear, It's 11 o'clock.
data/processed/audio/sample_5371.wav,fear, It's all over the clock!
data/processed/audio/sample_5372.wav,happy, It's 11 o'clock
data/processed/audio/sample_5373.wav,happy, 11 o'clock.
data/processed/audio/sample_5374.wav,happy, It's eleven o'clock.
data/processed/audio/sample_5375.wav,neutral, to 11 o'clock.
data/processed/audio/sample_5376.wav,sad, It's 11 o'clock.
data/processed/audio/sample_5377.wav,sad, It's 11 o'clock.
data/processed/audio/sample_5378.wav,sad, 11 o'clock.
data/processed/audio/sample_5379.wav,angry, I'm on my way to the meeting.
data/processed/audio/sample_5380.wav,disgust, I'm on my way to the meeting.
data/processed/audio/sample_5381.wav,fear, I'm on my way to the meeting.
data/processed/audio/sample_5382.wav,happy, I'm on my way to the meeting.
data/processed/audio/sample_5383.wav,neutral, I'm on my way to the meeting.
data/processed/audio/sample_5384.wav,sad, I am on my way to the meeting.
data/processed/audio/sample_5385.wav,angry, I think I have a doctor's appointment.
data/processed/audio/sample_5386.wav,disgust, I think I have a doctor's appointment.
data/processed/audio/sample_5387.wav,fear, I think I have a doctor's appointment.
data/processed/audio/sample_5388.wav,happy, I think I have a doctor's appointment.
data/processed/audio/sample_5389.wav,neutral, I think I have a doctor's appointment.
data/processed/audio/sample_5390.wav,sad, I think I have a doctor's appointment.
data/processed/audio/sample_5391.wav,angry, I think I've seen this before.
data/processed/audio/sample_5392.wav,disgust, I think I've seen this before.
data/processed/audio/sample_5393.wav,fear, I think I've seen this before.
data/processed/audio/sample_5394.wav,happy, I think I've seen this before!
data/processed/audio/sample_5395.wav,neutral, I think I've seen this before.
data/processed/audio/sample_5396.wav,sad, I think I've seen this before.
data/processed/audio/sample_5397.wav,angry, I would like a new alarm clock.
data/processed/audio/sample_5398.wav,disgust, I would like a new alarm clock.
data/processed/audio/sample_5399.wav,fear, I would like a new alarm clock.
data/processed/audio/sample_5400.wav,happy, I would like a new alarm clock!
data/processed/audio/sample_5401.wav,neutral, I would like a new alarm clock.
data/processed/audio/sample_5402.wav,sad, I would like a new alarm clock.
data/processed/audio/sample_5403.wav,angry, I wonder what this is about?
data/processed/audio/sample_5404.wav,disgust, I wonder what this is about.
data/processed/audio/sample_5405.wav,fear, I wonder what this is about?
data/processed/audio/sample_5406.wav,happy, I wonder what this is about.
data/processed/audio/sample_5407.wav,neutral, I wonder what this is about.
data/processed/audio/sample_5408.wav,sad, I wonder what this is about.
data/processed/audio/sample_5409.wav,angry, Maybe tomorrow it will be cold.
data/processed/audio/sample_5410.wav,disgust, Maybe tomorrow it'll be cold.
data/processed/audio/sample_5411.wav,fear, Maybe tomorrow it will be cold.
data/processed/audio/sample_5412.wav,happy, Maybe tomorrow it will be cold.
data/processed/audio/sample_5413.wav,neutral, Maybe tomorrow it will be cold.
data/processed/audio/sample_5414.wav,sad, Maybe tomorrow it will be cold.
data/processed/audio/sample_5415.wav,angry, The airplane is almost full!
data/processed/audio/sample_5416.wav,disgust, The airplane is almost full!
data/processed/audio/sample_5417.wav,fear, The airplane is almost full.
data/processed/audio/sample_5418.wav,happy, The airplane is almost full!
data/processed/audio/sample_5419.wav,neutral, The airplane is almost full.
data/processed/audio/sample_5420.wav,sad, The airplane is almost full.
data/processed/audio/sample_5421.wav,angry, That is exactly what happened.
data/processed/audio/sample_5422.wav,disgust, That is exactly what happened.
data/processed/audio/sample_5423.wav,fear, That is exactly what happened.
data/processed/audio/sample_5424.wav,happy, That is exactly what happened.
data/processed/audio/sample_5425.wav,neutral, That is exactly what happened.
data/processed/audio/sample_5426.wav,sad, That is exactly what happened.
data/processed/audio/sample_5427.wav,angry, The surface is slick.
data/processed/audio/sample_5428.wav,disgust, The surface is slick.
data/processed/audio/sample_5429.wav,fear, The surface is flick.
data/processed/audio/sample_5430.wav,happy, The surface is slick!
data/processed/audio/sample_5431.wav,neutral, The surface is slick.
data/processed/audio/sample_5432.wav,sad, The surface is slick.
data/processed/audio/sample_5433.wav,angry, We'll stop in a couple
data/processed/audio/sample_5434.wav,disgust, We'll stop in a couple of minutes.
data/processed/audio/sample_5435.wav,fear, We'll stop in a couple of minutes.
data/processed/audio/sample_5436.wav,happy, We'll stop in a couple of minutes.
data/processed/audio/sample_5437.wav,neutral, We'll stop in a couple of minutes.
data/processed/audio/sample_5438.wav,sad, We'll stop in a couple of minutes.
data/processed/audio/sample_5439.wav,angry, Don't forget a jacket!
data/processed/audio/sample_5440.wav,disgust, Don't forget a jacket.
data/processed/audio/sample_5441.wav,fear, Don't forget the jacket!
data/processed/audio/sample_5442.wav,happy, Don't forget a jacket!
data/processed/audio/sample_5443.wav,neutral, Don't forget a jacket.
data/processed/audio/sample_5444.wav,sad, Don't forget a jacket.
data/processed/audio/sample_5445.wav,angry, Ethan Lavin!
data/processed/audio/sample_5446.wav,angry, It's 11 o'clock!
data/processed/audio/sample_5447.wav,angry, It's 11 o'clock.
data/processed/audio/sample_5448.wav,disgust, It's 11 o'clock.
data/processed/audio/sample_5449.wav,disgust, It's 11 o'clock.
data/processed/audio/sample_5450.wav,disgust, It's 11 o'clock.
data/processed/audio/sample_5451.wav,fear," It's a loving, okay?"
data/processed/audio/sample_5452.wav,fear, It's a level of clock.
data/processed/audio/sample_5453.wav,fear, Is er 11 op klak?
data/processed/audio/sample_5454.wav,happy, It's 11 o'clock!
data/processed/audio/sample_5455.wav,happy, It's 11 o'clock.
data/processed/audio/sample_5456.wav,happy, It's 11 o'clock
data/processed/audio/sample_5457.wav,neutral, It's 11 o'clock.
data/processed/audio/sample_5458.wav,sad, يسولدقوا الكوة
data/processed/audio/sample_5459.wav,sad, It's 11 o'clock.
data/processed/audio/sample_5460.wav,sad, It's only at one clock.
data/processed/audio/sample_5461.wav,angry, I'm on my way to the meeting.
data/processed/audio/sample_5462.wav,disgust, I'm on my way to the meeting.
data/processed/audio/sample_5463.wav,fear, I'm on my way to the meeting.
data/processed/audio/sample_5464.wav,happy, I won't go away to the meeting.
data/processed/audio/sample_5465.wav,neutral, I'm on my way to the meeting.
data/processed/audio/sample_5466.wav,sad, I'm on my way to the main.
data/processed/audio/sample_5467.wav,angry, I think I have a doctor's appointment!
data/processed/audio/sample_5468.wav,disgust, I think I have a doctor's appointment.
data/processed/audio/sample_5469.wav,fear, I think I have a doctor's appointment.
data/processed/audio/sample_5470.wav,happy, I think I have a doctor's appointment.
data/processed/audio/sample_5471.wav,neutral, I think I have a doctor's appointment.
data/processed/audio/sample_5472.wav,sad, I think I have a doctor's appointment.
data/processed/audio/sample_5473.wav,angry, I think I've seen this before!
data/processed/audio/sample_5474.wav,disgust, I think I've seen this before.
data/processed/audio/sample_5475.wav,fear, I think I've seen this before.
data/processed/audio/sample_5476.wav,happy, I think I've seen this before.
data/processed/audio/sample_5477.wav,neutral, I think I've seen this before.
data/processed/audio/sample_5478.wav,sad, I think I've seen this before.
data/processed/audio/sample_5479.wav,angry, I would like a new alarm clock!
data/processed/audio/sample_5480.wav,disgust, I would like a new alarm clock.
data/processed/audio/sample_5481.wav,fear, I would like a new alarm clock.
